playerID,yearID,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
chiselo01,2017,vs RHP as LHB,77,,210,189,,52,15,1,10,43,0,0,16,45,.275,.333,.524,.857,99,5,2,0,3,2,1,.307,93,119
chiselo01,2017,vs LHP as LHB,39,,60,47,,16,2,0,2,10,0,0,9,10,.340,.456,.511,.967,24,1,1,3,0,0,0,.400,125,185
chiselo01,2017,vs RH Starter,57,55,224,194,23,53,14,1,7,32,2,2,21,44,.273,.348,.464,.812,90,6,3,3,3,1,1,.315,86,116
chiselo01,2017,vs LH Starter,25,5,46,42,11,15,3,0,5,21,0,0,4,11,.357,.413,.786,1.199,33,0,0,0,0,1,0,.385,166,214
choiji01,2019,vs RHP,122,,393,329,45,90,17,2,17,57,2,2,53,86,.274,.377,.492,.869,162,7,5,0,6,2,2,.315,111,131
choiji01,2019,vs LHP,55,,94,81,9,17,3,0,2,6,0,1,11,22,.210,.309,.321,.629,26,0,1,0,1,0,0,.259,55,67
choiji01,2019,vs RHP as LHB,122,,393,329,,90,17,2,17,57,0,0,53,86,.274,.377,.492,.869,162,7,5,0,6,2,2,.315,111,125
choiji01,2019,vs LHP as LHB,55,,94,81,,17,3,0,2,6,0,0,11,22,.210,.309,.321,.629,26,0,1,0,1,0,0,.259,55,77
choiji01,2019,vs RH Starter,96,93,402,344,44,87,18,2,14,48,2,2,48,90,.253,.346,.439,.785,151,6,4,0,6,1,2,.297,91,109
choiji01,2019,vs LH Starter,31,13,85,66,10,20,2,0,5,15,0,1,16,18,.303,.447,.561,1.008,37,1,2,0,1,1,0,.341,145,166
choosh01,2015,vs RHP,134,,405,344,62,103,23,2,16,54,3,2,52,93,.299,.400,.517,.917,178,5,7,0,2,1,2,.367,118,154
choosh01,2015,vs LHP,101,,248,211,32,50,9,1,6,28,1,0,24,54,.237,.333,.374,.708,79,2,8,2,3,0,2,.286,70,98
choosh01,2015,vs RHP as LHB,134,,405,344,,103,23,2,16,54,0,0,52,93,.299,.400,.517,.917,178,5,7,0,2,1,2,.367,118,145
choosh01,2015,vs LHP as LHB,101,,248,211,,50,9,1,6,28,0,0,24,54,.237,.333,.374,.708,79,2,8,2,3,0,2,.286,70,112
choosh01,2015,vs RH Starter,91,91,405,347,59,100,22,3,15,50,4,1,49,95,.288,.381,.499,.880,173,5,5,1,3,0,1,.354,109,143
choosh01,2015,vs LH Starter,58,54,248,208,35,53,10,0,7,32,0,1,27,52,.255,.364,.404,.768,84,2,10,1,2,1,3,.305,84,115
choosh01,2017,vs RHP,145,,490,422,78,107,15,1,21,66,8,3,57,110,.254,.344,.443,.787,187,17,4,2,5,1,2,.291,101,110
choosh01,2017,vs LHP,84,,146,122,18,35,5,0,1,12,4,0,20,24,.287,.400,.352,.752,43,1,3,1,0,0,4,.351,95,107
choosh01,2017,vs RHP as LHB,145,,490,422,,107,15,1,21,66,0,0,57,110,.254,.344,.443,.787,187,17,4,2,5,1,2,.291,101,103
choosh01,2017,vs LHP as LHB,84,,146,122,,35,5,0,1,12,0,0,20,24,.287,.400,.352,.752,43,1,3,1,0,0,4,.351,95,124
choosh01,2017,vs RH Starter,117,113,508,428,72,107,15,0,17,56,8,3,67,114,.250,.356,.404,.760,173,18,6,2,5,1,2,.298,95,104
choosh01,2017,vs LH Starter,32,27,128,116,24,35,5,1,5,22,4,0,10,20,.302,.362,.491,.854,57,0,1,1,0,0,4,.330,118,128
choosh01,2018,vs RHP,136,,455,379,60,108,20,1,19,47,5,1,70,100,.285,.399,.493,.892,187,8,3,1,2,2,3,.340,119,145
choosh01,2018,vs LHP,95,,210,181,23,40,10,0,2,15,1,0,22,56,.221,.329,.309,.638,56,3,7,0,0,0,6,.309,59,80
choosh01,2018,vs RHP as LHB,136,,455,379,,108,20,1,19,47,0,0,70,100,.285,.399,.493,.892,187,8,3,1,2,2,3,.340,119,138
choosh01,2018,vs LHP as LHB,95,,210,181,,40,10,0,2,15,0,0,22,56,.221,.329,.309,.638,56,3,7,0,0,0,6,.309,59,93
choosh01,2018,vs RH Starter,102,101,467,387,61,94,18,0,15,40,4,1,73,106,.243,.367,.406,.773,157,10,4,1,2,2,6,.295,91,114
choosh01,2018,vs LH Starter,44,43,198,173,22,54,12,1,6,22,2,0,19,50,.312,.399,.497,.896,86,1,6,0,0,0,3,.410,120,148
choosh01,2019,vs RHP,140,,471,397,67,111,27,2,18,42,11,1,64,112,.280,.393,.494,.886,196,4,10,0,0,3,7,.348,115,137
choosh01,2019,vs LHP,86,,189,166,26,38,4,0,6,19,4,0,14,53,.229,.317,.361,.679,60,2,8,0,1,0,3,.296,65,79
choosh01,2019,vs RHP as LHB,140,,471,397,,111,27,2,18,42,0,0,64,112,.280,.393,.494,.886,196,4,10,0,0,3,7,.348,115,130
choosh01,2019,vs LHP as LHB,86,,189,166,,38,4,0,6,19,0,0,14,53,.229,.317,.361,.679,60,2,8,0,1,0,3,.296,65,90
choosh01,2019,vs RH Starter,101,100,463,397,70,115,27,2,16,44,9,1,57,116,.290,.389,.489,.877,194,4,8,0,1,1,7,.372,112,134
choosh01,2019,vs LH Starter,50,41,197,166,23,34,4,0,8,17,6,0,21,49,.205,.330,.373,.703,62,2,10,0,0,2,3,.239,71,87
coghlch01,2015,vs RHP,142,,454,397,59,105,24,6,16,41,11,1,54,83,.264,.355,.476,.831,189,8,2,0,1,6,2,.298,112,129
coghlch01,2015,vs LHP,40,,49,43,5,5,1,0,0,0,0,1,4,11,.116,.208,.140,.348,6,0,1,1,0,0,0,.156,-7,0
coghlch01,2015,vs RHP as LHB,142,,454,397,,105,24,6,16,41,0,0,54,83,.264,.355,.476,.831,189,8,2,0,1,6,2,.298,112,122
coghlch01,2015,vs LHP as LHB,40,,49,43,,5,1,0,0,0,0,0,4,11,.116,.208,.140,.348,6,0,1,1,0,0,0,.156,-7,6
coghlch01,2015,vs RH Starter,125,119,472,410,62,104,25,5,15,39,9,2,57,85,.254,.348,.449,.797,184,6,3,1,1,6,2,.286,103,121
coghlch01,2015,vs LH Starter,23,0,31,30,2,6,0,1,1,2,2,0,1,9,.200,.226,.367,.592,11,2,0,0,0,0,0,.250,49,63
coghlch01,2016,vs RHP,94,,270,236,33,46,11,2,6,29,2,1,30,67,.195,.293,.335,.627,79,2,3,0,1,3,0,.244,106,71
coghlch01,2016,vs LHP,24,,30,25,2,3,1,0,0,1,0,0,5,6,.120,.267,.160,.427,4,2,0,0,0,0,0,.158,42,21
coghlch01,2016,vs RHP as LHB,94,,270,236,,46,11,2,6,29,0,0,30,67,.195,.293,.335,.627,79,2,3,0,1,3,0,.244,106,67
coghlch01,2016,vs LHP as LHB,24,,30,25,,3,1,0,0,1,0,0,5,6,.120,.267,.160,.427,4,2,0,0,0,0,0,.158,42,31
coghlch01,2016,vs RH Starter,86,73,281,244,33,47,11,2,5,29,2,1,34,67,.193,.295,.316,.611,77,3,2,0,1,3,0,.243,101,67
coghlch01,2016,vs LH Starter,13,2,19,17,2,2,1,0,1,1,0,0,1,6,.118,.211,.353,.563,6,1,1,0,0,0,0,.100,84,51
colabch01,2015,vs RHP,84,,261,242,31,79,16,1,8,38,0,0,14,70,.326,.368,.500,.868,121,9,3,0,2,0,3,.428,96,139
colabch01,2015,vs LHP,47,,99,91,24,28,3,0,7,16,2,0,8,26,.308,.364,.571,.935,52,3,0,0,0,0,0,.362,109,157
colabch01,2015,vs RHP as RHB,84,,261,242,,79,16,1,8,38,0,0,14,70,.326,.368,.500,.868,121,9,3,0,2,0,3,.428,96,147
colabch01,2015,vs LHP as RHB,47,,99,91,,28,3,0,7,16,0,0,8,26,.308,.364,.571,.935,52,3,0,0,0,0,0,.362,109,150
colabch01,2015,vs RH Starter,72,58,243,224,34,73,14,1,8,35,1,0,14,64,.326,.370,.504,.875,113,9,3,0,2,0,3,.422,98,141
colabch01,2015,vs LH Starter,29,28,117,109,21,34,5,0,7,19,1,0,8,32,.312,.359,.550,.909,60,3,0,0,0,0,0,.386,104,150
confomi01,2016,vs RHP,104,,295,256,37,62,20,1,12,38,2,1,33,74,.242,.336,.469,.804,120,5,4,0,2,2,1,.291,122,117
confomi01,2016,vs LHP,39,,53,48,1,5,1,0,0,4,0,0,3,15,.104,.170,.125,.295,6,1,1,0,1,0,1,.147,-15,-17
confomi01,2016,vs RHP as LHB,104,,295,256,,62,20,1,12,38,0,0,33,74,.242,.336,.469,.804,120,5,4,0,2,2,1,.291,122,112
confomi01,2016,vs LHP as LHB,39,,53,48,,5,1,0,0,4,0,0,3,15,.104,.170,.125,.295,6,1,1,0,1,0,1,.147,-15,-10
confomi01,2016,vs RH Starter,92,74,311,271,36,61,19,1,12,39,2,1,33,74,.225,.318,.435,.754,118,6,5,0,2,2,1,.262,108,103
confomi01,2016,vs LH Starter,17,5,37,33,2,6,2,0,0,3,0,0,3,15,.182,.243,.242,.486,8,0,0,0,1,0,1,.316,37,34
confomi01,2017,vs RHP,98,,331,274,60,83,15,1,21,56,2,0,49,72,.303,.417,.595,1.012,163,2,6,0,2,5,3,.339,116,168
confomi01,2017,vs LHP,52,,109,99,12,21,5,0,6,12,0,0,8,41,.212,.284,.444,.729,44,1,2,0,0,0,0,.288,54,93
confomi01,2017,vs RHP as LHB,98,,331,274,,83,15,1,21,56,0,0,49,72,.303,.417,.595,1.012,163,2,6,0,2,5,3,.339,116,160
confomi01,2017,vs LHP as LHB,52,,109,99,,21,5,0,6,12,0,0,8,41,.212,.284,.444,.729,44,1,2,0,0,0,0,.288,54,111
confomi01,2017,vs RH Starter,81,75,350,293,58,87,14,1,23,58,2,0,51,80,.297,.409,.587,.996,172,2,5,0,1,4,3,.335,112,163
confomi01,2017,vs LH Starter,28,18,90,80,14,17,6,0,4,10,0,0,6,33,.213,.289,.438,.726,35,1,3,0,1,1,0,.295,54,93
confomi01,2018,vs RHP,142,,447,374,55,90,17,1,18,54,1,4,66,100,.241,.358,.436,.794,163,8,4,0,3,8,3,.278,100,118
confomi01,2018,vs LHP,103,,191,169,23,42,8,0,10,28,2,0,18,59,.249,.330,.473,.803,80,2,3,0,1,0,2,.317,100,121
confomi01,2018,vs RHP as LHB,142,,447,374,,90,17,1,18,54,0,0,66,100,.241,.358,.436,.794,163,8,4,0,3,8,3,.278,100,112
confomi01,2018,vs LHP as LHB,103,,191,169,,42,8,0,10,28,0,0,18,59,.249,.330,.473,.803,80,2,3,0,1,0,2,.317,100,138
confomi01,2018,vs RH Starter,114,110,490,412,58,95,16,1,19,63,2,3,69,119,.231,.347,.413,.760,170,9,6,0,3,5,3,.274,91,110
confomi01,2018,vs LH Starter,39,31,148,131,20,37,9,0,9,19,1,1,15,40,.282,.358,.557,.915,73,1,1,0,1,3,2,.337,127,150
confomi01,2019,vs RHP,137,,455,375,73,99,22,1,27,66,6,1,69,99,.264,.382,.544,.926,204,5,6,0,5,5,1,.283,115,145
confomi01,2019,vs LHP,99,,193,174,17,42,7,0,6,26,1,1,15,50,.241,.316,.385,.701,67,6,4,0,0,0,2,.305,65,84
confomi01,2019,vs RHP as LHB,137,,455,375,,99,22,1,27,66,0,0,69,99,.264,.382,.544,.926,204,5,6,0,5,5,1,.283,115,138
confomi01,2019,vs LHP as LHB,99,,193,174,,42,7,0,6,26,0,0,15,50,.241,.316,.385,.701,67,6,4,0,0,0,2,.305,65,95
confomi01,2019,vs RH Starter,114,112,503,426,73,110,24,1,29,75,6,0,65,110,.258,.362,.523,.885,223,7,7,0,5,4,3,.277,106,133
confomi01,2019,vs LH Starter,37,31,145,123,17,31,5,0,4,17,1,2,19,39,.252,.366,.390,.756,48,4,3,0,0,1,0,.338,80,102
congeha01,2015,vs RHP,55,,116,104,15,29,6,0,7,22,0,0,12,30,.279,.353,.538,.892,56,2,0,0,0,0,0,.328,134,144
congeha01,2015,vs LHP,47,,113,97,10,17,5,0,4,11,0,1,11,33,.175,.268,.351,.618,34,4,2,1,2,0,0,.210,65,72
congeha01,2015,vs RHP as LHB,55,,116,104,,29,6,0,7,22,0,0,12,30,.279,.353,.538,.892,56,2,0,0,0,0,0,.328,134,136
congeha01,2015,vs LHP as RHB,47,,112,97,,17,5,0,4,10,0,0,11,33,.175,.270,.351,.621,34,4,2,1,1,0,0,.213,65,68
congeha01,2015,vs LHP as LHB,1,,1,0,,0,0,0,0,1,0,0,0,0,,.000,,,0,0,0,0,1,0,0,.000,,
congeha01,2015,vs RH Starter,39,27,117,100,12,24,4,0,7,22,0,0,15,33,.240,.333,.490,.823,49,2,0,0,2,0,0,.274,116,126
congeha01,2015,vs LH Starter,34,29,112,101,13,22,7,0,4,11,0,1,8,30,.218,.288,.406,.694,41,4,2,1,0,0,0,.269,83,92
contrwi01,2016,vs RHP,71,,204,178,25,48,6,1,10,28,2,2,22,52,.270,.358,.483,.841,86,4,3,0,1,0,2,.325,99,127
contrwi01,2016,vs LHP,35,,79,74,8,23,8,0,2,7,0,0,4,15,.311,.354,.500,.854,37,3,1,0,0,0,0,.368,102,130
contrwi01,2016,vs RHP as RHB,71,,204,178,,48,6,1,10,28,0,0,22,52,.270,.358,.483,.841,86,4,3,0,1,0,2,.325,99,131
contrwi01,2016,vs LHP as RHB,35,,79,74,,23,8,0,2,7,0,0,4,15,.311,.354,.500,.854,37,3,1,0,0,0,0,.368,102,123
contrwi01,2016,vs RH Starter,52,41,183,160,25,50,8,1,10,29,2,2,19,44,.313,.393,.563,.956,90,3,3,0,1,0,2,.374,126,157
contrwi01,2016,vs LH Starter,24,23,100,92,8,21,6,0,2,6,0,0,7,23,.228,.290,.359,.649,33,4,1,0,0,0,0,.284,55,77
contrwi01,2017,vs RHP,107,,295,266,31,73,15,0,14,53,4,2,25,74,.274,.339,.489,.828,130,8,2,0,2,0,7,.328,93,119
contrwi01,2017,vs LHP,70,,133,111,19,31,6,0,7,21,1,2,20,24,.279,.394,.523,.916,58,5,1,1,0,2,3,.300,116,146
contrwi01,2017,vs RHP as RHB,107,,295,266,,73,15,0,14,53,0,0,25,74,.274,.339,.489,.828,130,8,2,0,2,0,7,.328,93,125
contrwi01,2017,vs LHP as RHB,70,,133,111,,31,6,0,7,21,0,0,20,24,.279,.394,.523,.916,58,5,1,1,0,2,3,.300,116,138
contrwi01,2017,vs RH Starter,87,66,299,262,33,73,13,0,14,52,5,3,33,73,.279,.361,.489,.850,128,6,2,0,2,2,5,.333,99,126
contrwi01,2017,vs LH Starter,30,29,129,115,17,31,8,0,7,22,0,1,12,25,.270,.344,.522,.865,60,7,1,1,0,0,5,.289,101,130
contrwi01,2018,vs RHP,130,,410,362,37,90,18,3,7,41,3,1,32,86,.249,.328,.373,.701,135,12,12,2,2,1,3,.306,92,94
contrwi01,2018,vs LHP,63,,134,112,13,28,9,2,3,13,1,0,21,35,.250,.373,.446,.820,50,2,1,0,0,1,1,.338,124,128
contrwi01,2018,vs RHP as RHB,130,,410,362,,90,18,3,7,41,0,0,32,86,.249,.328,.373,.701,135,12,12,2,2,1,3,.306,92,99
contrwi01,2018,vs LHP as RHB,63,,134,112,,28,9,2,3,13,0,0,21,35,.250,.373,.446,.820,50,2,1,0,0,1,1,.338,124,122
contrwi01,2018,vs RH Starter,104,89,398,348,35,87,19,2,8,37,3,1,35,81,.250,.338,.385,.723,134,13,12,2,1,1,3,.304,98,100
contrwi01,2018,vs LH Starter,34,34,146,126,15,31,8,3,2,17,1,0,18,40,.246,.342,.405,.747,51,1,1,0,1,1,1,.341,105,108
contrwi01,2019,vs RHP,96,,324,285,42,74,15,1,18,50,1,2,29,81,.260,.343,.509,.851,145,2,8,0,2,1,1,.298,92,124
contrwi01,2019,vs LHP,48,,85,75,15,24,3,1,6,14,0,0,9,21,.320,.400,.627,1.027,47,2,1,0,0,1,0,.375,130,164
contrwi01,2019,vs RHP as RHB,96,,324,285,,74,15,1,18,50,0,0,29,81,.260,.343,.509,.851,145,2,8,0,2,1,1,.298,92,130
contrwi01,2019,vs LHP as RHB,48,,85,75,,24,3,1,6,14,0,0,9,21,.320,.400,.627,1.027,47,2,1,0,0,1,0,.375,130,158
contrwi01,2019,vs RH Starter,85,75,327,294,46,78,16,1,18,53,1,1,25,84,.265,.336,.510,.847,150,3,7,0,1,1,0,.311,90,122
contrwi01,2019,vs LH Starter,20,20,82,66,11,20,2,1,6,11,0,1,13,18,.303,.427,.636,1.063,42,1,2,0,1,1,1,.326,140,177
coopega03,2019,vs RHP,103,,304,272,40,83,14,1,10,37,0,0,27,84,.305,.375,.474,.849,129,7,4,0,1,0,2,.408,115,126
coopega03,2019,vs LHP,52,,117,109,12,24,2,0,5,13,0,0,6,26,.220,.265,.376,.641,41,3,1,0,1,0,2,.241,61,66
coopega03,2019,vs RHP as RHB,103,,304,272,,83,14,1,10,37,0,0,27,84,.305,.375,.474,.849,129,7,4,0,1,0,2,.408,115,132
coopega03,2019,vs LHP as RHB,52,,117,109,,24,2,0,5,13,0,0,6,26,.220,.265,.376,.641,41,3,1,0,1,0,2,.241,61,63
coopega03,2019,vs RH Starter,76,69,294,265,34,78,12,1,9,33,0,0,24,80,.294,.361,.449,.810,119,8,4,0,1,0,2,.390,106,116
coopega03,2019,vs LH Starter,31,30,127,116,18,29,4,0,6,17,0,0,9,30,.250,.307,.440,.747,51,2,1,0,1,0,2,.284,88,95
cordery01,2019,vs RHP,62,,142,120,13,27,5,0,5,17,3,1,13,36,.225,.314,.392,.706,47,0,3,5,1,0,1,.275,119,88
cordery01,2019,vs LHP,51,,105,97,9,21,3,0,2,7,0,0,6,33,.216,.260,.309,.569,30,2,0,1,1,0,0,.302,77,49
cordery01,2019,vs RHP as RHB,62,,142,120,,27,5,0,5,17,0,0,13,36,.225,.314,.392,.706,47,0,3,5,1,0,1,.275,119,93
cordery01,2019,vs LHP as RHB,51,,105,97,,21,3,0,2,7,0,0,6,33,.216,.260,.309,.569,30,2,0,1,1,0,0,.302,77,46
cordery01,2019,vs RH Starter,54,28,116,102,9,26,5,0,3,11,2,0,8,27,.255,.313,.392,.705,40,0,1,4,1,0,1,.315,118,88
cordery01,2019,vs LH Starter,43,35,131,115,13,22,3,0,4,13,1,1,11,42,.191,.271,.322,.593,37,2,2,2,1,0,0,.257,84,57
cordoal01,2017,vs RHP,81,,182,160,13,38,2,2,3,12,2,2,16,39,.238,.319,.331,.650,53,2,4,0,2,1,1,.292,125,76
cordoal01,2017,vs LHP,28,,45,42,4,4,0,0,1,3,0,0,2,15,.095,.133,.167,.300,7,0,0,0,1,0,0,.111,3,-19
cordoal01,2017,vs RHP as RHB,81,,182,160,,38,2,2,3,12,0,0,16,39,.238,.319,.331,.650,53,2,4,0,2,1,1,.292,125,81
cordoal01,2017,vs LHP as RHB,28,,45,42,,4,0,0,1,3,0,0,2,15,.095,.133,.167,.300,7,0,0,0,1,0,0,.111,3,-22
cordoal01,2017,vs RH Starter,73,34,169,152,14,38,2,2,3,12,2,1,12,33,.250,.314,.349,.662,53,1,3,0,2,1,1,.297,129,79
cordoal01,2017,vs LH Starter,27,8,58,50,3,4,0,0,1,3,0,1,6,21,.080,.190,.140,.330,7,1,1,0,1,0,0,.103,15,-8
correca01,2015,vs RHP,93,,292,263,39,74,14,1,13,42,11,4,26,57,.281,.346,.490,.836,129,7,1,0,2,1,2,.313,96,130
correca01,2015,vs LHP,52,,140,124,13,34,8,0,9,26,3,0,14,21,.274,.343,.556,.899,69,3,0,0,2,1,1,.260,108,147
correca01,2015,vs RHP as RHB,93,,292,263,,74,14,1,13,42,0,0,26,57,.281,.346,.490,.836,129,7,1,0,2,1,2,.313,96,137
correca01,2015,vs LHP as RHB,52,,140,124,,34,8,0,9,26,0,0,14,21,.274,.343,.556,.899,69,3,0,0,2,1,1,.260,108,140
correca01,2015,vs RH Starter,60,60,260,232,35,66,13,1,13,40,10,3,25,45,.284,.354,.517,.871,120,6,1,0,2,1,2,.301,104,139
correca01,2015,vs LH Starter,39,39,172,155,17,42,9,0,9,28,4,1,15,33,.271,.331,.503,.835,78,4,0,0,2,1,1,.287,94,130
correca01,2016,vs RHP,146,,486,429,55,123,31,2,15,69,9,3,50,103,.287,.366,.473,.839,203,8,5,0,2,3,10,.345,106,127
correca01,2016,vs LHP,69,,174,148,21,35,5,1,5,27,4,0,25,36,.236,.345,.385,.730,57,4,0,0,1,2,6,.278,81,100
correca01,2016,vs RHP as RHB,146,,486,429,,123,31,2,15,69,0,0,50,103,.287,.366,.473,.839,203,8,5,0,2,3,10,.345,106,132
correca01,2016,vs LHP as RHB,69,,174,148,,35,5,1,5,27,0,0,25,36,.236,.345,.385,.730,57,4,0,0,1,2,6,.278,81,94
correca01,2016,vs RH Starter,102,101,437,388,54,117,26,2,14,69,10,3,43,86,.302,.375,.487,.862,189,6,4,0,2,3,10,.355,112,133
correca01,2016,vs LH Starter,51,51,223,189,22,41,10,1,6,27,3,0,32,53,.217,.332,.376,.707,71,6,1,0,1,2,6,.267,75,94
correca01,2017,vs RHP,106,,376,330,62,97,20,1,19,65,2,1,41,80,.294,.372,.533,.906,176,10,2,0,3,3,8,.333,92,139
correca01,2017,vs LHP,44,,105,92,20,36,5,0,5,19,0,0,12,12,.391,.457,.609,1.066,56,2,0,0,1,2,1,.408,128,186
correca01,2017,vs RHP as RHB,106,,376,330,,97,20,1,19,65,0,0,41,80,.294,.372,.533,.906,176,10,2,0,3,3,8,.333,92,146
correca01,2017,vs LHP as RHB,44,,105,92,,36,5,0,5,19,0,0,12,12,.391,.457,.609,1.066,56,2,0,0,1,2,1,.408,128,177
correca01,2017,vs RH Starter,77,77,339,297,58,85,18,1,16,58,2,1,38,71,.286,.366,.515,.881,153,9,1,0,3,4,7,.324,87,133
correca01,2017,vs LH Starter,32,32,142,125,24,48,7,0,8,26,0,0,15,21,.384,.451,.632,1.083,79,3,1,0,1,1,2,.412,130,189
correca01,2018,vs RHP,109,,350,304,46,68,11,1,14,52,3,0,35,84,.224,.300,.405,.705,123,14,2,0,9,3,2,.251,93,93
correca01,2018,vs LHP,46,,118,98,14,28,9,0,1,13,0,0,18,27,.286,.390,.408,.798,40,3,0,0,2,0,0,.375,122,124
correca01,2018,vs RHP as RHB,109,,350,304,,68,11,1,14,52,0,0,35,84,.224,.300,.405,.705,123,14,2,0,9,3,2,.251,93,98
correca01,2018,vs LHP as RHB,46,,118,98,,28,9,0,1,13,0,0,18,27,.286,.390,.408,.798,40,3,0,0,2,0,0,.375,122,119
correca01,2018,vs RH Starter,71,71,300,261,40,63,12,1,10,45,1,0,29,71,.241,.313,.410,.723,107,12,2,0,8,1,1,.282,98,98
correca01,2018,vs LH Starter,39,39,168,141,20,33,8,0,5,20,2,0,24,40,.234,.339,.397,.736,56,5,0,0,3,2,1,.283,103,105
correca01,2019,vs RHP,74,,243,215,34,58,12,0,18,47,1,0,22,63,.270,.337,.577,.914,124,6,2,0,4,0,1,.290,96,138
correca01,2019,vs LHP,39,,78,65,8,20,4,1,3,12,0,0,13,12,.308,.423,.538,.962,35,2,0,0,0,0,1,.340,113,151
correca01,2019,vs RHP as RHB,74,,243,215,,58,12,0,18,47,0,0,22,63,.270,.337,.577,.914,124,6,2,0,4,0,1,.290,96,144
correca01,2019,vs LHP as RHB,39,,78,65,,20,4,1,3,12,0,0,13,12,.308,.423,.538,.962,35,2,0,0,0,0,1,.340,113,146
correca01,2019,vs RH Starter,54,54,229,202,27,52,8,0,17,46,1,0,21,61,.257,.328,.550,.877,111,4,2,0,4,0,1,.273,89,129
correca01,2019,vs LH Starter,21,21,92,78,15,26,8,1,4,13,0,0,14,14,.333,.435,.615,1.050,48,4,0,0,0,0,1,.367,130,175
cozarza01,2016,vs RHP,112,,391,358,53,93,22,2,10,35,4,1,28,63,.260,.315,.416,.731,149,7,2,0,3,2,2,.288,100,97
cozarza01,2016,vs LHP,54,,117,106,14,24,6,0,6,15,0,0,9,21,.226,.284,.453,.737,48,2,0,1,1,1,0,.225,99,97
cozarza01,2016,vs RHP as RHB,112,,391,358,,93,22,2,10,35,0,0,28,63,.260,.315,.416,.731,149,7,2,0,3,2,2,.288,100,101
cozarza01,2016,vs LHP as RHB,54,,117,106,,24,6,0,6,15,0,0,9,21,.226,.284,.453,.737,48,2,0,1,1,1,0,.225,99,91
cozarza01,2016,vs RH Starter,94,85,394,359,54,93,22,2,11,38,4,1,29,62,.259,.315,.423,.738,152,7,2,0,4,3,1,.283,102,99
cozarza01,2016,vs LH Starter,27,26,114,105,13,24,6,0,5,12,0,0,8,22,.229,.283,.429,.712,45,2,0,1,0,0,1,.244,93,91
cozarza01,2017,vs RHP,118,,392,340,58,97,15,6,18,51,1,0,48,62,.285,.372,.524,.896,178,3,1,0,3,0,4,.300,92,137
cozarza01,2017,vs LHP,59,,115,98,22,33,9,1,6,12,2,0,14,16,.337,.426,.633,1.059,62,2,2,0,1,0,2,.351,126,182
cozarza01,2017,vs RHP as RHB,118,,392,340,,97,15,6,18,51,0,0,48,62,.285,.372,.524,.896,178,3,1,0,3,0,4,.300,92,144
cozarza01,2017,vs LHP as RHB,59,,115,98,,33,9,1,6,12,0,0,14,16,.337,.426,.633,1.059,62,2,2,0,1,0,2,.351,126,173
cozarza01,2017,vs RH Starter,95,88,398,347,65,107,16,6,19,52,3,0,46,66,.308,.389,.553,.943,192,2,2,0,3,0,5,.332,102,149
cozarza01,2017,vs LH Starter,27,25,109,91,15,23,8,1,5,11,0,0,16,12,.253,.367,.527,.894,48,3,1,0,1,0,1,.240,92,138
cozarza01,2018,vs RHP,53,,192,172,25,40,9,2,4,12,0,0,14,36,.233,.313,.378,.690,65,5,6,0,0,0,2,.273,110,90
cozarza01,2018,vs LHP,28,,61,52,4,9,4,0,1,6,0,0,5,6,.173,.246,.308,.554,16,2,1,0,3,0,0,.167,68,54
cozarza01,2018,vs RHP as RHB,53,,192,172,,40,9,2,4,12,0,0,14,36,.233,.313,.378,.690,65,5,6,0,0,0,2,.273,110,95
cozarza01,2018,vs LHP as RHB,28,,61,52,,9,4,0,1,6,0,0,5,6,.173,.246,.308,.554,16,2,1,0,3,0,0,.167,68,50
cozarza01,2018,vs RH Starter,43,43,191,168,23,40,9,1,4,15,0,0,14,34,.238,.314,.375,.689,63,5,6,0,3,0,1,.271,110,90
cozarza01,2018,vs LH Starter,15,15,62,56,6,9,4,1,1,3,0,0,5,8,.161,.242,.321,.563,18,2,1,0,0,0,1,.170,70,56
crawfbr01,2015,vs RHP,133,,409,364,51,93,23,3,17,59,6,3,34,79,.255,.333,.475,.808,173,7,9,0,2,9,3,.281,107,122
crawfbr01,2015,vs LHP,83,,152,143,14,37,10,1,4,25,0,1,5,40,.259,.289,.427,.716,61,11,2,0,2,0,2,.327,83,98
crawfbr01,2015,vs RHP as LHB,133,,409,364,,93,23,3,17,59,0,0,34,79,.255,.333,.475,.808,173,7,9,0,2,9,3,.281,107,115
crawfbr01,2015,vs LHP as LHB,83,,152,143,,37,10,1,4,25,0,0,5,40,.259,.289,.427,.716,61,11,2,0,2,0,2,.327,83,112
crawfbr01,2015,vs RH Starter,105,103,418,379,50,101,24,4,18,70,5,3,27,84,.266,.325,.493,.819,187,10,8,0,4,4,4,.295,108,124
crawfbr01,2015,vs LH Starter,38,33,143,128,15,29,9,0,3,14,1,1,12,35,.227,.308,.367,.675,47,8,3,0,0,5,1,.289,75,89
crawfbr01,2016,vs RHP,138,,427,372,54,102,22,9,9,64,6,0,43,74,.274,.347,.454,.801,169,11,3,0,9,9,1,.312,107,117
crawfbr01,2016,vs LHP,94,,196,181,13,50,6,2,3,20,1,0,14,41,.276,.332,.381,.713,69,2,1,0,0,1,0,.343,86,95
